100800,28.845621,30.37129,10.455012,42.810707,5.9829392,6.842759,65.81922,65.81888,65.818535,42.676914,41.677868,43.261616,45.023376,46.787098,46.915928,48.620064,45.739,45.88422,48.809776,49.76081,50.509644,47.04884,46.51642,32.72504,34.246166,47.960007,38.825592,45.95709,45.286613,47.258923,42.19545,43.069202,38.765156,28.818419,44.890045,46.311787,46.415646,45.997726,45.997726,48.131325,48.56958,48.56966,47.928158,47.9208,44.18308,44.182022,44.184635,43.309044,41.511463,41.741093,43.302895,45.827534,40.42751,42.560062,43.313313,41.584316,45.566242,44.67382,44.042698,40.53782,38.542633,44.071796,41.860218,39.242733,44.28305,41.38988,41.370018,41.349426,41.652103,42.260475,41.041847,39.942764,41.61871,38.82746,38.99501,38.99362,38.68878,37.427998,37.42822,33.722126,31.669527,34.41841,44.88998,42.509476,50.218117,50.36107,47.206844,41.06271,47.038673,44.819565,42.505154,41.649837,0.0,0.0,5.9829392,6.842759,10.455012,10,1
104400,28.718903,36.140133,10.524586,42.819878,6.270341,7.3217297,65.80414,65.8038,65.80346,42.272194,41.263424,42.936073,44.701733,46.390144,46.69331,48.43929,45.52529,45.688847,48.74745,49.64029,50.438683,46.845818,46.47628,32.763977,34.286278,47.9992,39.59649,47.2692,48.650227,48.295662,43.051483,43.852013,38.913284,28.95958,44.83554,46.269863,46.383263,45.96802,45.96802,48.101612,48.55175,48.55186,47.922066,47.914566,44.193867,44.193935,44.19387,43.31359,41.49328,41.72633,43.264706,45.80198,40.31758,42.450634,43.205524,41.43935,45.52576,44.6297,43.997486,40.507885,38.502895,44.064247,41.831055,39.259678,44.342495,41.463676,41.44186,41.41253,41.714302,42.32215,41.103764,40.081726,41.757477,38.991573,39.19672,39.195755,38.890892,37.643246,37.64341,33.954178,31.990004,34.74129,44.71857,42.3304,50.016975,50.15133,47.18475,41.005035,47.017155,44.824486,42.46534,41.607384,0.0,0.0,6.270341,7.3217297,10.524586,10,1
108000,28.812593,36.275696,10.473662,43.037903,6.4373116,7.6413517,65.824844,65.82451,65.82417,42.571465,41.57062,43.21564,44.981037,46.699802,46.945908,48.685474,45.770195,45.920227,48.913864,49.832508,50.587677,47.12459,46.58557,32.76381,34.286293,47.99963,39.674614,47.402107,48.78579,48.43986,43.201958,44.004868,39.08201,29.127462,45.013844,46.46397,46.587772,46.174564,46.174557,48.308155,48.766518,48.76662,48.140728,48.133366,44.411667,44.41166,44.4118,43.532383,41.722176,41.951275,43.48856,46.0212,40.55342,42.686256,43.440487,41.681103,45.777462,44.884415,44.252415,40.732117,38.756638,44.343033,42.09748,39.55247,44.65961,41.788944,41.769207,41.743874,42.046062,42.65415,41.435646,40.420322,42.09616,39.32803,39.534653,39.533688,39.228836,37.981224,37.981384,34.29184,32.324017,35.074203,44.93563,42.551052,50.24902,50.38633,47.396877,41.22945,47.234478,45.04261,42.719017,41.863262,0.0,0.0,6.4373116,7.6413517,10.473662,10,1
111600,28.67103,39.838413,10.575503,43.072258,6.631244,7.977015,65.83027,65.82993,65.8296,42.119244,41.106594,42.89354,44.664124,46.26402,46.75192,48.53567,45.596806,45.78904,48.98071,49.812023,50.662945,47.197662,46.66734,32.863426,34.38678,48.098705,40.278458,48.373535,50.96361,49.266243,43.927,44.68763,39.35326,29.392204,45.06764,46.501938,46.616203,46.201756,46.20175,48.33535,48.789482,48.78964,48.16637,48.158787,44.446796,44.44783,44.446312,43.56288,41.72673,41.96089,43.482803,46.03145,40.4761,42.60952,43.36598,41.566814,45.751465,44.853992,44.221107,40.731777,38.72937,44.32665,42.070705,39.54787,44.675438,41.811707,41.788322,41.749527,42.050323,42.657604,41.439476,40.494503,42.170048,39.42114,39.658764,39.658154,39.353275,38.11654,38.11665,34.441006,32.54221,35.296116,44.840233,42.44441,50.109993,50.234707,47.42085,41.208195,47.249493,45.074615,42.69178,41.833233,0.0,0.0,6.631244,7.977015,10.575499,10,1
115200,28.783787,39.99479,10.674227,43.224773,6.722471,8.138438,65.83992,65.839584,65.83926,42.47947,41.47616,43.2088,44.977974,46.628826,47.013992,48.777092,45.84955,46.021095,49.130062,49.997746,50.796783,47.32759,46.79565,32.973022,34.496475,48.209145,40.416477,48.529778,51.119987,49.425194,44.086376,44.847088,39.51236,29.5514,45.220764,46.659145,46.775555,46.36117,46.36117,48.49477,48.948727,48.948845,48.322865,48.315342,44.59882,44.59913,44.59876,43.716866,41.891235,42.124294,43.654877,46.196423,40.68324,42.816433,43.571884,41.79143,45.920677,45.022526,44.388992,40.900795,38.900814,44.514393,42.25001,39.74517,44.88934,42.031162,42.01045,41.97871,42.280235,42.887943,41.66962,40.713593,42.38929,39.63573,39.86835,39.867676,39.56281,38.323982,38.3241,34.645565,32.732094,35.48405,45.05755,42.666477,50.34556,50.4758,47.580334,41.388523,47.412666,45.228214,42.863106,42.002785,0.0,0.0,6.722471,8.138438,10.674227,10,1
118800,28.663532,39.87075,10.78749,43.244087,6.8606954,8.351448,65.81452,65.814186,65.81384,42.09528,41.083252,42.88497,44.657513,46.250553,46.78141,48.589603,45.61973,45.802315,48.99141,49.821167,50.646942,46.985672,46.689713,33.006477,34.529682,48.241394,40.3563,48.405907,50.995953,49.28975,43.94695,44.706406,39.368668,29.407553,45.10728,46.58209,46.724194,46.315914,46.315914,48.449512,48.929585,48.92974,48.324112,48.316532,44.620842,44.6247,44.618103,43.73457,41.885143,42.119156,43.62098,46.173286,40.57294,42.706387,43.463085,41.643852,45.909122,45.01103,44.3775,40.877026,38.888714,44.5167,42.242508,39.758595,44.92206,42.0704,42.04767,42.00683,42.307423,42.91458,41.69651,40.791203,42.466705,39.72217,39.974506,39.97405,39.669163,38.43699,38.43707,34.766773,32.890713,35.645176,44.849594,42.45358,50.12016,50.243107,47.55222,41.33072,47.391285,45.24242,42.85106,41.991623,0.0,0.0,6.8606954,8.351448,10.78749,10,1
122400,28.667202,39.814476,10.697803,43.233276,6.851631,8.444131,65.81006,65.809715,65.80938,42.107002,41.095657,42.878498,44.650616,46.259315,46.766823,48.575386,45.600536,45.774357,48.93793,49.778294,50.58245,46.925495,46.622616,32.926674,34.449913,48.16177,40.290478,48.34961,50.939674,49.235188,43.892986,44.65263,39.315407,29.354126,45.063,46.550396,46.700985,46.294456,46.294456,48.428055,48.91541,48.915565,48.314323,48.306923,44.610382,44.61454,44.607365,43.7247,41.885525,42.114258,43.610394,46.160786,40.560223,42.693615,43.450092,41.630894,45.942047,45.049732,44.4173,40.86844,38.922318,44.566246,42.285248,39.815857,44.99269,42.145542,42.12366,42.084183,42.384914,42.992153,41.774048,40.87585,42.55138,39.807068,40.061985,40.06155,39.75667,38.525166,38.525253,34.85566,32.982304,35.73639,44.816418,42.421814,50.09269,50.217014,47.535652,41.3174,47.378384,45.23193,42.88462,42.030598,0.0,0.0,6.851631,8.444131,10.697803,10,1
126000,28.561882,36.04576,10.624667,43.16859,6.8367057,8.531461,65.80112,65.80077,65.80043,41.770348,40.751,42.58588,44.360123,45.92312,46.537735,48.376125,45.37558,45.561565,48.784958,49.599716,50.4574,46.80506,46.50125,32.827553,34.349537,48.060574,39.569424,47.1851,48.555855,48.204426,42.961235,43.762955,38.85829,28.903843,44.923435,46.43055,46.59522,46.19214,46.19214,48.325737,48.82793,48.828117,48.238956,48.231495,44.547863,44.554794,44.542545,43.66018,41.80306,42.032963,43.512028,46.07007,40.41167,42.54521,43.302593,41.457623,45.85199,44.95866,44.32578,40.77608,38.83246,44.496307,42.20219,39.76078,44.963417,42.12496,42.102036,42.05479,42.35472,42.9615,41.74361,40.895535,42.570892,39.829147,40.10035,40.100086,39.79518,38.568794,38.56885,34.905228,33.053696,35.80993,44.612907,42.214417,49.875237,49.99405,47.443035,41.203938,47.288696,45.164097,42.794746,41.94015,0.0,0.0,6.8367057,8.531461,10.624667,10,1
129600,28.563576,35.971363,10.512526,43.105656,6.7505717,8.507759,65.79454,65.79419,65.793846,41.775764,40.75677,42.564445,44.337715,45.92163,46.498543,48.332275,45.33212,45.50909,48.703136,49.53098,50.36677,46.716557,46.408524,32.724274,34.2463,47.95757,39.48281,47.109566,48.481457,48.130615,42.88801,43.689884,38.784065,28.829466,44.84676,46.36071,46.529884,46.127663,46.127663,48.261253,48.766907,48.767082,48.17967,48.172424,44.48409,44.489967,44.47965,43.59675,41.755444,41.978962,43.4553,46.01043,40.360752,42.494247,43.25132,41.4105,45.84474,44.958923,44.327797,40.720318,38.825085,44.492775,42.199726,39.756046,44.956593,42.117428,42.094967,42.049908,42.35006,42.956974,41.739017,40.881775,42.557186,39.815025,40.083477,40.08318,39.77829,38.55102,38.551083,34.886436,33.03173,35.787357,44.555405,42.158615,49.824158,49.945053,47.380905,41.14723,47.228767,45.102215,42.78741,41.94014,0.0,0.0,6.7505717,8.507759,10.512526,10,1
133200,28.60621,35.944916,10.412206,43.07394,6.688627,8.507257,65.789345,65.789,65.78866,41.912067,40.896698,42.6491,44.420357,46.049458,46.53756,48.356842,45.36306,45.523262,48.647675,49.505753,50.29557,46.646645,46.33483,32.6366,34.15874,47.870598,39.430386,47.080074,48.455013,48.1045,42.86249,43.664387,38.75184,28.797022,44.798096,46.320675,46.49531,46.093975,46.093975,48.227573,48.736626,48.73677,48.149952,48.142815,44.45003,44.453342,44.44773,43.562126,41.733376,41.953888,43.434063,45.98397,40.36198,42.49533,43.251648,41.42374,45.84038,44.956768,44.325855,40.697727,38.82191,44.49931,42.20219,39.76719,44.97573,42.13924,42.11851,42.07904,42.379765,42.987007,41.768906,40.899025,42.57455,39.831818,40.096653,40.09632,39.791435,38.56284,38.56291,34.896576,33.035934,35.790024,44.55702,42.16427,49.841293,49.966877,47.34962,41.130634,47.201244,45.070923,42.784103,41.938313,0.0,0.0,6.688627,8.507257,10.41221,10,1
136800,28.68838,35.966286,10.33122,43.109085,6.688562,8.548585,65.78581,65.78546,65.78511,42.174675,41.166145,42.842846,44.611347,46.30454,46.663815,48.465206,45.47728,45.616398,48.62572,49.529804,50.246735,46.59896,46.284325,32.571377,34.09368,47.806347,39.41491,47.096878,48.47638,48.12614,42.88484,43.686676,38.76331,28.808128,44.790764,46.332462,46.5195,46.12045,46.120445,48.254044,48.772175,48.7723,48.188942,48.18207,44.483448,44.48474,44.48272,43.59636,41.790127,42.003216,43.484882,46.02611,40.441353,42.574387,43.32954,41.51836,45.942764,45.066708,44.437313,40.748024,38.92535,44.611107,42.313217,39.879864,45.089928,42.253914,42.23536,42.20362,42.50515,43.112854,41.894535,40.998375,42.674076,39.927856,40.18354,40.183098,39.878235,38.646454,38.646534,34.97622,33.09888,35.850834,44.62625,42.240158,49.93737,50.069378,47.38234,41.18555,47.24085,45.10703,42.88741,42.048275,0.0,0.0,6.688562,8.548585,10.33122,10,1
140400,1.6116968,35.492428,10.282256,42.49006,6.7582135,8.66814,65.748314,65.74796,65.7476,33.617195,33.30622,37.95804,39.93512,40.224487,43.421383,45.858635,42.373325,43.060867,47.894035,48.085503,49.729244,46.0941,45.82256,32.347622,33.869736,47.58319,39.04602,46.618084,48.002525,47.622646,42.361164,43.154305,38.140457,28.190943,44.051632,45.581676,45.76004,45.36785,45.36785,47.501453,48.058064,48.05816,47.537884,47.53154,43.87755,43.89319,43.86359,42.978775,41.07268,41.254704,42.523808,45.182186,38.809902,40.9599,41.733227,39.428856,45.417,44.556206,43.927017,39.861786,38.403393,44.216606,41.84589,39.5679,44.921192,42.133316,42.122032,42.09779,42.400093,43.00824,41.78972,40.993885,42.66975,39.927906,40.21884,40.21874,39.913887,38.691925,38.691948,35.032238,33.194576,35.944466,42.364075,39.85025,47.197456,47.168552,46.648746,40.04174,46.446312,44.47838,42.3646,41.541645,0.0,0.0,6.7582183,8.66814,10.282261,10,1
144000,1.5430453,38.8159,10.0486,42.363995,6.406988,8.626064,65.74065,65.740295,65.73993,33.54848,33.236954,37.887146,39.863052,40.154423,43.338814,45.773212,42.298485,42.98999,47.820686,48.01065,49.624214,45.990868,45.703224,32.16726,33.690346,47.404026,39.394928,47.350704,49.9411,48.21105,42.85365,43.607437,38.231472,28.276678,43.969063,45.485874,45.654972,45.260777,45.260777,47.394382,47.942516,47.942596,47.416428,47.410152,43.747692,43.75926,43.737514,42.84525,40.95811,41.138367,42.41597,45.06854,38.715,40.864124,41.637253,39.337368,45.31278,44.453724,43.824326,39.750957,38.29991,44.12523,41.74597,39.486202,44.85629,42.074055,42.06396,42.041836,42.34436,42.952637,41.734047,40.945267,42.621178,39.879574,40.173058,40.172974,39.86813,38.646767,38.646786,34.98763,33.15162,35.90092,42.291523,39.778,47.126465,47.097504,46.536057,39.940533,46.331104,44.353626,42.260887,41.440903,0.0,0.0,6.406988,8.626064,10.048605,10,1
147600,1.4411399,38.664204,9.8541,42.201363,6.1275077,8.574667,65.72919,65.72882,65.72846,33.446487,33.134407,37.77965,39.754623,40.050724,43.222435,45.652744,42.18548,42.869827,47.666332,47.868176,49.465298,45.836483,45.5398,31.98559,33.508736,47.222675,39.231293,47.19897,49.789406,48.061234,42.704235,43.458103,38.081097,28.12645,43.81467,45.330933,45.499382,45.10491,45.10491,47.238506,47.785175,47.78525,47.257046,47.250877,43.583237,43.59276,43.5749,42.679634,40.810295,40.988274,42.272453,44.91846,38.584515,40.7325,41.50512,39.210884,45.177868,44.321156,43.691532,39.60512,38.166416,44.009735,41.61959,39.383045,44.77454,41.999496,41.990868,41.971264,42.274044,42.882473,41.66382,40.88429,42.560257,39.81919,40.115974,40.115917,39.811077,38.59048,38.590496,34.93207,33.097782,35.846386,42.16266,39.651024,47.006435,46.978092,46.379356,39.801933,46.177387,44.191936,42.126873,41.311043,0.0,0.0,6.1275077,8.574667,9.854105,10,1
151200,1.4547856,38.55762,9.67007,42.101826,5.8923874,8.507044,65.71974,65.719376,65.719,33.460148,33.147026,37.78292,39.75667,40.06029,43.21293,45.633236,42.177338,42.84016,47.553734,47.78401,49.336704,45.70925,45.40434,31.821781,33.345028,47.059456,39.101883,47.0923,49.682823,47.958282,42.60208,43.356117,37.977203,28.022688,43.707664,45.23072,45.403263,45.009323,45.009323,47.142918,47.691116,47.69118,47.16147,47.15544,43.481472,43.488487,43.475353,42.577507,40.73405,40.9096,42.20616,44.8406,38.5446,40.690506,41.46198,39.179756,45.115597,44.262077,43.63289,39.53447,38.105484,43.955273,41.563004,39.330997,44.72669,41.953033,41.945736,41.930756,42.234013,42.84272,41.62393,40.83401,42.51008,39.767315,40.061256,40.06117,39.75634,38.5348,38.53482,34.875248,33.039043,35.786377,42.111847,39.60486,46.977203,46.950512,46.285152,39.744083,46.09198,44.09354,42.065353,41.252796,0.0,0.0,5.8923874,8.507044,9.670074,10,1
154800,1.310027,38.407066,9.503661,41.95363,5.719965,8.4961605,65.709175,65.70881,65.708435,33.31526,33.002075,37.637592,39.611336,39.915253,43.06768,45.487892,42.03193,42.694244,47.406654,47.637333,49.189396,45.566994,45.254505,31.662016,33.18527,46.8997,38.947456,46.941746,49.532265,47.808575,42.45285,43.207058,37.829372,27.8748,43.560925,45.084442,45.257305,44.863426,44.863426,46.99702,47.545494,47.545555,47.016113,47.010223,43.332832,43.339302,43.327225,42.428753,40.59624,40.76742,42.061253,44.69432,38.39918,40.545,41.31646,39.03438,45.00399,44.15482,43.526047,39.390526,37.99518,43.86755,41.46477,39.25518,44.671528,41.904823,41.898327,41.883343,42.1866,42.795307,41.576523,40.802937,42.479004,39.737694,40.03695,40.03691,39.73208,38.51196,38.51197,34.853912,33.021023,35.768353,41.96564,39.458725,46.8313,46.80464,46.13943,39.59829,45.945885,43.946182,41.954433,41.148254,0.0,0.0,5.719965,8.4961605,9.503661,10,1
158400,0.7974583,38.121563,9.343396,41.669304,5.560807,8.4307785,65.691895,65.69151,65.69115,32.80224,32.490788,37.147594,39.12457,39.408886,42.606903,45.044163,41.562824,42.2653,47.139565,47.314667,48.952366,45.33428,45.026604,31.473034,32.9961,46.709442,38.699898,46.656433,49.24676,47.51772,42.161514,42.915836,37.545013,27.589886,43.285275,44.799,44.96631,44.57192,44.57192,46.705517,47.253235,47.25333,46.728935,46.723106,43.049446,43.057278,43.04285,42.14334,40.28432,40.449493,41.71044,44.363625,37.995117,40.145096,40.918873,38.6141,44.73111,43.886982,43.25927,39.05129,37.72106,43.61537,41.202923,39.01397,44.44934,41.689056,41.68047,41.655136,41.957325,42.56541,41.346912,40.601955,42.2778,39.549328,39.854195,39.854202,39.549355,38.33074,38.33074,34.674717,32.86233,35.612522,41.578106,39.062172,46.4017,46.37204,45.846706,39.22648,45.633224,43.660915,41.681057,40.881966,0.0,0.0,5.560807,8.4307785,9.343396,10,1
162000,0.38526952,37.854366,9.157827,41.34973,5.339258,8.167324,65.674736,65.674355,65.67398,32.389668,32.07851,36.75332,38.73211,38.997375,42.225952,44.665543,41.17586,41.905396,46.87505,47.018032,48.71408,45.10324,44.794693,31.267937,32.790882,46.503548,38.457287,46.389355,48.979565,47.246838,41.889977,42.644207,37.275833,27.320591,43.00694,44.502567,44.658115,44.261585,44.261585,46.395184,46.934708,46.93483,46.407917,46.40195,42.73067,42.739532,42.72328,41.825096,39.941845,40.109085,41.360516,44.02287,37.629105,39.781456,40.55641,38.243958,44.376694,43.529343,42.90099,38.704716,37.36555,43.258377,40.84511,38.657887,44.094845,41.335102,41.324677,41.29294,41.594467,42.20217,40.983852,40.24667,41.922363,39.199974,39.5061,39.506138,39.201275,37.983814,37.98381,34.329956,32.535957,35.28791,41.24296,38.72169,46.041515,46.010212,45.53051,38.867123,45.302963,43.3409,41.326035,40.524338,0.0,0.0,5.339258,8.167324,9.157831,10,1
165600,0.366066,34.850067,9.197987,41.495174,5.256686,7.9200234,63.689293,92.07309,92.07309,32.37044,32.058884,36.82086,38.80104,38.97865,42.296616,44.751904,41.27436,42.173763,47.61383,47.60567,49.681652,46.753117,45.61039,31.585346,33.107346,46.817997,38.354385,45.991318,47.360157,47.015976,41.777817,42.581783,37.70264,27.754208,43.62078,44.945885,44.986557,44.56728,44.567272,46.70087,47.148373,47.148563,46.572353,46.56567,42.870564,42.873356,42.86882,41.958233,40.020515,40.202305,41.46053,44.147137,37.715244,39.875507,40.65545,38.32604,44.37102,43.505333,42.8755,38.802334,37.352684,43.17261,40.79464,38.53212,43.89968,41.116673,41.098907,41.04792,41.347466,41.95402,40.736233,40.003,41.67828,38.961506,39.266113,39.266117,38.961212,37.742546,37.742546,34.086792,32.27884,35.036102,41.634758,39.086147,46.306892,46.265312,45.773083,38.974983,45.46547,43.491627,41.314976,40.490612,0.0,0.0,5.256686,7.9200234,9.197987,10,1
169200,-0.61248356,34.49849,9.396607,41.0083,5.0959616,7.5723977,63.682713,92.02911,92.02911,31.390888,31.080126,35.92561,37.907047,38.007988,41.540836,44.04182,40.50264,41.485813,47.37103,47.212128,49.556503,46.627113,45.53909,31.69048,33.211693,46.918404,38.194942,45.6562,47.008583,46.655285,41.407555,42.208767,37.341652,27.394997,43.31867,44.566494,44.557148,44.12874,44.12874,46.26233,46.673985,46.67432,46.08347,46.076286,42.384228,42.38815,42.381947,41.454674,39.418182,39.601997,40.819035,43.58827,37.017864,39.199516,39.9847,37.607986,43.763893,42.889454,42.259403,38.175343,36.73759,42.528786,40.165855,37.871254,43.209225,40.416355,40.387093,40.2986,40.594273,41.19859,39.981842,39.28704,40.96149,38.27491,38.582073,38.582165,38.277176,37.06196,37.061954,33.41332,31.670042,34.43765,41.059425,38.485268,45.614914,45.56225,45.30959,38.393017,44.948574,43.00404,40.700718,39.872265,0.0,0.0,5.0959616,7.5723977,9.396607,10,1
172800,0.18082616,29.233263,9.503494,41.26481,4.795189,6.998093,63.7385,92.402954,92.402954,32.185024,31.871319,36.700447,38.67985,38.790623,42.12366,44.575714,41.14955,42.217415,48.04267,47.911915,50.31332,47.69638,46.17942,31.968964,33.48928,47.199104,37.854218,44.85392,44.148594,46.138454,41.085213,41.965897,37.80097,27.863382,43.91798,45.061497,44.97878,44.53458,44.534573,46.66817,47.01394,47.014164,46.3792,46.372066,42.635788,42.63428,42.638386,41.7201,39.780994,39.973892,41.262234,43.953175,37.53494,39.698605,40.482136,38.147186,44.06942,43.192585,42.5634,38.593437,37.043285,42.75215,40.43944,38.037693,43.276897,40.45077,40.426308,40.367447,40.666176,41.27226,40.05469,39.26673,40.941833,38.209488,38.498676,38.49858,38.19366,36.972336,36.972363,33.313786,31.46998,34.229416,41.779995,39.20891,46.348152,46.298195,45.671085,38.792572,45.29285,43.27149,41.006348,40.174118,0.0,0.0,4.795189,6.998093,9.5034895,10,1
176400,28.08575,29.48126,9.756925,42.07925,4.906015,6.8181977,63.780624,92.68672,92.68672,40.24629,39.160603,41.636787,43.40119,44.36248,45.61011,47.46705,44.65059,45.34481,49.02676,49.63621,51.139297,48.505272,46.902313,32.376637,33.896297,47.600037,38.17445,45.138153,44.39659,46.43262,41.409637,42.30578,38.368023,28.425709,44.889782,46.023735,45.93855,45.487095,45.48709,47.62068,47.92391,47.92436,47.220207,47.21187,43.444427,43.438686,43.452984,42.559246,40.68804,40.940617,42.517906,45.09276,39.487545,41.62605,42.38901,40.521725,44.62406,43.719463,43.088337,39.74738,37.574806,43.04645,40.84879,38.201614,43.214565,40.31255,40.26465,40.14785,40.44061,41.043232,39.82727,39.02504,40.698864,37.979576,38.256886,38.25673,37.951687,36.729065,36.729103,33.06999,31.212723,33.988144,44.458714,42.030533,49.626335,49.691425,46.604103,40.277252,46.326145,44.094414,41.54356,40.688667,0.0,0.0,4.906015,6.8181977,9.756915,10,1
180000,28.592258,30.582876,10.096276,42.97892,5.296963,6.5380383,63.821674,92.964455,92.964455,41.867462,40.832355,43.034706,44.804916,46.03586,46.92261,48.68398,45.90269,46.408974,49.92615,50.580215,51.94534,49.294666,47.639435,32.86474,34.38544,48.094196,39.014046,46.210762,45.4982,47.55553,42.548244,43.44838,39.475895,29.531113,45.80683,46.959282,46.88348,46.42997,46.42997,48.563557,48.85623,48.856495,48.137836,48.129536,44.338684,44.327442,44.35268,43.459965,41.618317,41.872456,43.48641,46.050285,40.556377,42.69063,43.451057,41.667084,45.552326,44.64537,44.014668,40.702972,38.495277,43.818542,41.708904,38.873943,43.713776,40.753395,40.711533,40.642536,40.940224,41.5457,40.328415,39.233337,40.908215,38.15399,38.336407,38.335293,38.030354,36.77908,36.779278,33.088566,31.13082,33.89305,45.48915,43.073963,50.696377,50.786816,47.54068,41.270294,47.275017,44.999207,42.466354,41.60619,0.0,0.0,5.296963,6.5380383,10.096262,10,1
183600,28.69882,30.986765,10.503666,43.36184,5.808997,6.766922,63.840927,93.095146,93.095146,42.20804,41.181587,43.406464,45.178562,46.40253,47.30281,49.065155,46.28299,46.788967,50.305958,50.959984,52.323833,49.66535,48.02297,33.264015,34.784737,48.493675,39.41578,46.613445,45.902092,47.957817,42.949432,43.849026,39.868637,29.92389,46.18657,47.338696,47.262527,46.808884,46.808884,48.942482,49.234547,49.234806,48.51512,48.506626,44.723457,44.71385,44.735603,43.844643,41.98991,42.250458,43.866627,46.430855,40.938225,43.072453,43.832813,42.048767,45.882984,44.968876,44.33666,41.082413,38.82654,44.133923,42.030922,39.181797,44.00858,41.043797,41.002018,40.934765,41.232628,41.83821,40.620876,39.50755,41.182465,38.425316,38.600594,38.5994,38.29446,37.040882,37.041092,33.347576,31.377161,34.138916,45.868313,43.452965,51.075375,51.165184,47.919224,41.650917,47.655056,45.380592,42.79724,41.929737,0.0,0.0,5.808997,6.766922,10.503656,10,1
187200,28.842216,30.35634,10.439028,42.797115,5.9697084,6.834773,65.81816,65.817825,65.81748,42.666046,41.666725,43.249065,45.010742,46.7752,46.902615,48.606632,45.725582,45.87066,48.795353,49.746723,50.495026,47.034645,46.50153,32.709373,34.230507,47.94434,38.810337,45.942142,45.271667,47.24406,42.18065,43.05442,38.75058,28.803835,44.87579,46.29776,46.40177,45.98389,45.98389,48.11749,48.55588,48.555958,47.914547,47.907196,44.169487,44.168438,44.171047,43.295456,41.497967,41.72754,43.289284,45.81388,40.41394,42.546482,43.29973,41.570812,45.55304,44.66066,44.029533,40.52423,38.529472,44.059322,41.84737,39.230682,44.271736,41.378815,41.35898,41.338383,41.641064,42.249428,41.0308,39.932426,41.608376,38.81729,38.985153,38.98377,38.678925,37.418247,37.418472,33.7125,31.660536,34.409416,44.876255,42.49581,50.20461,50.34763,47.193104,41.04907,47.024998,44.805965,42.491993,41.63671,0.0,0.0,5.9697084,6.834773,10.439028,10,1
190800,28.71542,36.125267,10.50921,42.80615,6.2569838,7.312865,65.80306,65.80272,65.802376,42.261066,41.252018,42.923233,44.688816,46.377983,46.679764,48.42564,45.511627,45.674984,48.732765,49.62594,50.423763,46.831272,46.46136,32.74885,34.271152,47.984074,39.581516,47.25434,48.635365,48.280823,43.03666,43.8372,38.898537,28.944826,44.821045,46.255634,46.369217,45.95401,45.95401,48.08761,48.5379,48.538006,47.908306,47.90081,44.180145,44.180214,44.18015,43.29986,41.479633,41.712635,43.25093,45.788162,40.303818,42.43687,43.19175,41.425648,45.512417,44.616398,43.984177,40.494133,38.489586,44.051586,41.818047,39.24742,44.330944,41.45236,41.43056,41.40123,41.703,42.310856,41.09246,40.071075,41.74683,38.98104,39.18647,39.185505,38.880642,37.63308,37.63324,33.944115,31.980429,34.73172,44.704567,42.316452,50.00317,50.13759,47.17084,40.991226,47.00332,44.810753,42.452038,41.594112,0.0,0.0,6.2569838,7.312865,10.50921,10,1
194400,28.80938,36.2619,10.458924,43.02468,6.423745,7.6316085,65.823875,65.82353,65.823204,42.5612,41.5601,43.203827,44.969143,46.68856,46.933346,48.672733,45.757557,45.90748,48.900463,49.819386,50.574207,47.111507,46.57187,32.74941,34.271893,47.985233,39.660564,47.388317,48.772,48.426125,43.188263,43.991196,39.068497,29.113943,45.000492,46.450676,46.574524,46.16132,46.16132,48.294914,48.75331,48.753414,48.12753,48.120167,44.39845,44.398438,44.398582,43.519176,41.709053,41.93812,43.475418,46.008015,40.540432,42.673264,43.427486,41.668236,45.76456,44.87154,44.23954,40.718975,38.74376,44.3306,42.0848,39.54032,44.64794,41.77744,41.757717,41.73238,42.03457,42.64265,41.424156,40.40928,42.085125,39.317078,39.523888,39.52293,39.21808,37.970528,37.970688,34.28122,32.313747,35.06394,44.922787,42.538254,50.23634,50.373714,47.38366,41.21633,47.221287,45.029392,42.706142,41.850407,0.0,0.0,6.423745,7.6316085,10.458924,10,1
198000,28.667835,39.825104,10.56123,43.05914,6.61785,7.9666533,65.829315,65.82899,65.82864,42.10903,41.096134,42.881813,44.652317,46.25285,46.739506,48.523075,45.58432,45.77641,48.967564,49.79912,50.64976,47.184856,46.653965,32.849457,34.37281,48.08474,40.264874,48.360226,50.950302,49.252995,43.91376,44.6744,39.340046,29.378984,45.054504,46.488834,46.603115,46.188667,46.188663,48.322266,48.776405,48.776554,48.153282,48.145706,44.433674,44.4347,44.433193,43.54977,41.71372,41.94784,43.469776,46.01838,40.46324,42.596653,43.353115,41.55408,45.738655,44.8412,44.20832,40.718742,38.71658,44.314266,42.058098,39.535736,44.66374,41.80015,41.77679,41.737984,42.038788,42.646065,41.427937,40.483356,42.1589,39.410038,39.647816,39.647205,39.342323,38.105637,38.105743,34.430157,32.531586,35.285484,44.827557,42.43177,50.09744,50.222218,47.407764,41.195206,47.236423,45.061497,42.67899,41.820465,0.0,0.0,6.61785,7.9666533,10.56123,10,1
